ID	名称	图标	大类	小类	商城	地图商店	攻	防	暴击	闪避	解锁等级	购买	出售	品质	赠送	维护费用	制作时间1	制作时间2	制作时间3	制作时间4	合成价格	合成概率	合成目标	打造价格	描述
7041	name.armor.7041	135	1	18	0	0	0	43200	0	0	90	495	49	3	0	0	0	0	0	0	2050	30	8041	0	tip.armor.7041
7042	name.armor.7042	24	1	18	0	0	0	48000	0	0	92	510	51	3	0	0	0	0	0	0	2100	30	8042	0	tip.armor.7042
7043	name.armor.7043	143	1	18	0	0	0	52800	0	0	94	525	52	3	0	0	0	0	0	0	2150	30	8043	0	tip.armor.7043
7044	name.armor.7044	154	1	18	0	0	0	57600	0	0	96	540	54	3	0	0	0	0	0	0	2200	30	8044	0	tip.armor.7044
7045	name.armor.7045	163	1	18	0	0	0	62400	0	0	98	555	55	3	0	0	0	0	0	0	2250	30	8045	0	tip.armor.7045
7046	name.armor.7046	101	1	18	0	0	0	67280	0	0	101	600	60	3	0	0	0	0	0	0	2300	30	8046	0	tip.armor.7046
7047	name.armor.7047	112	1	18	0	0	0	67600	0	0	105	630	63	3	0	0	0	0	0	0	2350	30	8047	0	tip.armor.7047
7048	name.armor.7048	102	1	18	0	0	0	68080	0	0	111	675	67	3	0	0	0	0	0	0	2400	30	8048	0	tip.armor.7048
7049	name.armor.7049	111	1	18	0	0	0	68400	0	0	115	705	70	3	0	0	0	0	0	0	2450	30	8049	0	tip.armor.7049
7050	name.armor.7050	185	1	18	0	0	0	68880	0	0	121	750	75	3	0	0	0	0	0	0	2500	30	8050	0	tip.armor.7050
7051	name.armor.7051	123	1	18	0	0	0	69200	0	0	125	780	78	3	0	0	0	0	0	0	2550	30	8051	0	tip.armor.7051
7052	name.armor.7052	235	1	18	0	0	0	69680	0	0	131	825	82	3	0	0	0	0	0	0	2600	30	8052	0	tip.armor.7052
7053	name.armor.7053	131	1	18	0	0	0	70000	0	0	135	855	85	3	0	0	0	0	0	0	2650	30	8053	0	tip.armor.7053
7054	name.armor.7054	142	1	18	0	0	0	70480	0	0	141	900	90	3	0	0	0	0	0	0	2700	30	8054	0	tip.armor.7054
7055	name.armor.7055	141	1	18	0	0	0	70800	0	0	145	930	93	3	0	0	0	0	0	0	2750	30	8055	0	tip.armor.7055
7056	name.armor.7056	130	1	18	0	0	0	71280	0	0	151	982	98	3	0	0	0	0	0	0	2800	30	8056	0	tip.armor.7056
7057	name.armor.7057	157	1	18	0	0	0	71600	0	0	155	1042	104	3	0	0	0	0	0	0	2850	30	8057	0	tip.armor.7057
7058	name.armor.7058	156	1	18	0	0	0	72080	0	0	161	1147	114	3	0	0	0	0	0	0	2900	30	8058	0	tip.armor.7058
7059	name.armor.7059	170	1	18	0	0	0	72400	0	0	165	1237	123	3	0	0	0	0	0	0	2950	30	8059	0	tip.armor.7059
7060	name.armor.7060	171	1	18	0	0	0	72880	0	0	171	1372	137	3	0	0	0	0	0	0	3000	30	8060	0	tip.armor.7060
7061	name.armor.7061	103	1	18	0	0	0	73200	0	0	175	1462	146	3	0	0	0	0	0	0	3050	30	8061	0	tip.armor.7061
7062	name.armor.7062	186	1	18	0	0	0	73680	0	0	181	1597	159	3	0	0	0	0	0	0	3100	30	8062	0	tip.armor.7062
7063	name.armor.7063	124	1	18	0	0	0	74000	0	0	185	1687	168	3	0	0	0	0	0	0	3150	30	8063	0	tip.armor.7063
7064	name.armor.7064	241	1	18	0	0	0	74480	0	0	191	1822	182	3	0	0	0	0	0	0	3200	30	8064	0	tip.armor.7064
7065	name.armor.7065	222	1	18	0	0	0	74800	0	0	195	1912	191	3	0	0	0	0	0	0	3250	30	8065	0	tip.armor.7065
7066	name.armor.7066	188	1	18	0	0	0	76160	0	0	205	2280	228	3	0	0	0	0	0	0	3300	30	8066	0	tip.armor.7066
7067	name.armor.7067	138	1	18	0	0	0	76560	0	0	215	2355	235	3	0	0	0	0	0	0	3350	30	8067	0	tip.armor.7067
7068	name.armor.7068	248	1	18	0	0	0	76960	0	0	225	2430	243	3	0	0	0	0	0	0	3400	30	8068	0	tip.armor.7068
7069	name.armor.7069	158	1	18	0	0	0	77360	0	0	235	2505	250	3	0	0	0	0	0	0	3450	30	8069	0	tip.armor.7069
7070	name.armor.7070	119	1	18	0	0	0	77760	0	0	245	2580	258	3	0	0	0	0	0	0	3500	30	8070	0	tip.armor.7070
7071	name.armor.7071	125	1	18	0	0	0	78160	0	0	255	2655	265	3	0	0	0	0	0	0	3550	30	8071	0	tip.armor.7071
7072	name.armor.7072	189	1	18	0	0	0	78560	0	0	265	2730	273	3	0	0	0	0	0	0	3600	30	8072	0	tip.armor.7072
7073	name.armor.7073	127	1	18	0	0	0	78960	0	0	275	2805	280	3	0	0	0	0	0	0	3650	30	8073	0	tip.armor.7073
7074	name.armor.7074	226	1	18	0	0	0	79360	0	0	285	2880	288	3	0	0	0	0	0	0	3700	30	8074	0	tip.armor.7074
7075	name.armor.7075	200	1	18	0	0	0	79760	0	0	295	2955	295	3	0	0	0	0	0	0	3750	30	8075	0	tip.armor.7075
7076	name.armor.7076	133	1	18	0	0	0	80320	0	0	305	3030	303	3	0	0	0	0	0	0	3800	30	8076	0	tip.armor.7076
7077	name.armor.7077	239	1	18	0	0	0	81120	0	0	315	3105	310	3	0	0	0	0	0	0	3850	30	8077	0	tip.armor.7077
7078	name.armor.7078	227	1	18	0	0	0	81920	0	0	325	3180	318	3	0	0	0	0	0	0	3900	30	8078	0	tip.armor.7078
7079	name.armor.7079	207	1	18	0	0	0	82720	0	0	335	3255	325	3	0	0	0	0	0	0	3950	30	8079	0	tip.armor.7079
7080	name.armor.7080	228	1	18	0	0	0	83520	0	0	345	3330	333	3	0	0	0	0	0	0	4000	30	8080	0	tip.armor.7080
7081	name.armor.7081	191	1	18	0	0	0	84320	0	0	355	3405	340	3	0	0	0	0	0	0	4050	30	8081	0	tip.armor.7081
7082	name.armor.7082	243	1	18	0	0	0	85120	0	0	365	3480	348	3	0	0	0	0	0	0	4100	30	8082	0	tip.armor.7082
7083	name.armor.7083	145	1	18	0	0	0	85920	0	0	375	3555	355	3	0	0	0	0	0	0	4150	30	8083	0	tip.armor.7083
7084	name.armor.7084	245	1	18	0	0	0	86720	0	0	385	3630	363	3	0	0	0	0	0	0	4200	30	8084	0	tip.armor.7084
7085	name.armor.7085	159	1	18	0	0	0	87520	0	0	395	3705	370	3	0	0	0	0	0	0	4250	30	8085	0	tip.armor.7085
7086	name.armor.7086	244	1	18	0	0	0	88320	0	0	405	3780	378	3	0	0	0	0	0	0	4300	30	8086	0	tip.armor.7086
7087	name.armor.7087	108	1	18	0	0	0	89120	0	0	415	3855	385	3	0	0	0	0	0	0	4350	30	8087	0	tip.armor.7087
7088	name.armor.7088	229	1	18	0	0	0	89920	0	0	425	3930	393	3	0	0	0	0	0	0	4400	30	8088	0	tip.armor.7088
7089	name.armor.7089	201	1	18	0	0	0	90720	0	0	435	4005	400	3	0	0	0	0	0	0	4450	30	8089	0	tip.armor.7089
7090	name.armor.7090	219	1	18	0	0	0	91520	0	0	445	4080	408	3	0	0	0	0	0	0	4500	30	8090	0	tip.armor.7090
7091	name.armor.7091	162	1	18	0	0	0	92320	0	0	455	4155	415	3	0	0	0	0	0	0	4550	30	8091	0	tip.armor.7091
7092	name.armor.7092	195	1	18	0	0	0	93120	0	0	465	4230	423	3	0	0	0	0	0	0	4600	30	8092	0	tip.armor.7092
7093	name.armor.7093	242	1	18	0	0	0	93920	0	0	475	4305	430	3	0	0	0	0	0	0	4650	30	8093	0	tip.armor.7093
7094	name.armor.7094	247	1	18	0	0	0	94720	0	0	485	4380	438	3	0	0	0	0	0	0	4700	30	8094	0	tip.armor.7094
7095	name.armor.7095	236	1	18	0	0	0	95520	0	0	495	4455	445	3	0	0	0	0	0	0	4750	30	8095	0	tip.armor.7095
7504	name.armor.6504	162	1	18	0	0	0	2160	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6504
7506	name.armor.6506	231	1	18	0	0	0	3600	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6506
7508	name.armor.6508	161	1	18	0	0	0	4560	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6508
7509	name.armor.7509	120	1	18	0	0	0	5040	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7509
7510	name.armor.6510	150	1	18	0	0	0	5520	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6510
7511	name.armor.7511	232	1	18	0	0	0	6000	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7511
7512	name.armor.6512	181	1	18	0	0	0	6960	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6512
7513	name.armor.7513	164	1	18	0	0	0	7920	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7513
7514	name.armor.6514	233	1	18	0	0	0	9760	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6514
7515	name.armor.7515	126	1	18	0	0	0	9840	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7515
7520	name.armor.6520	234	1	18	0	0	0	14640	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6520
7522	name.armor.6522	14	1	18	0	0	0	16800	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6522
7523	name.armor.7523	152	1	18	0	0	0	18000	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7523
7524	name.armor.6524	195	1	18	0	0	0	19200	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6524
7525	name.armor.7525	236	1	18	0	0	0	20400	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7525
7526	name.armor.6526	15	1	18	0	0	0	21600	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6526
7527	name.armor.7527	139	1	18	0	0	0	22800	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7527
7528	name.armor.6528	122	1	18	0	0	0	24000	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6528
7529	name.armor.7529	137	1	18	0	0	0	25200	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7529
7530	name.armor.6530	153	1	18	0	0	0	24800	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6530
7534	name.armor.6534	118	1	18	0	0	0	34800	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6534
7536	name.armor.6536	129	1	18	0	0	0	40800	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6536
7538	name.armor.6538	128	1	18	0	0	0	50400	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6538
7539	name.armor.7539	166	1	18	0	0	0	55200	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7539
7540	name.armor.6540	199	1	18	0	0	0	60000	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6540
7541	name.armor.7541	135	1	18	0	0	0	64800	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7541
7542	name.armor.6542	24	1	18	0	0	0	72000	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.6542
7543	name.armor.7543	143	1	18	0	0	0	79200	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7543
7544	name.armor.6544	154	1	18	0	0	0	67840	0	0	50	195	19	3	1	0	0	0	0	0	5000	100	8565	0	tip.armor.6544
7545	name.armor.7545	163	1	18	0	0	0	93600	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7545
7555	name.armor.7555	163	1	18	0	0	0	106200	0	0	100	570	57	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7555
7565	name.armor.7565	238	1	18	0	0	0	112200	0	0	150	967	96	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7565
7615	name.armor.7615	224	1	18	0	0	0	6560	0	0	10	15	1	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7615
7630	name.armor.7630	144	1	18	0	0	0	17600	0	0	40	120	12	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7630
7645	name.armor.7645	240	1	18	0	0	0	62400	0	0	70	345	34	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7645
7655	name.armor.7655	168	1	18	0	0	0	70800	0	0	100	570	57	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7655
7665	name.armor.7665	187	1	18	0	0	0	74800	0	0	150	967	96	3	0	0	0	0	0	0	0	0	0	0	tip.armor.7665
8001	name.armor.8001	230	1	18	0	0	0	480	0	0	3	10	1	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8001
8002	name.armor.8002	179	1	18	0	0	0	1120	0	0	7	24	2	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8002
8003	name.armor.8003	149	1	18	0	0	0	1920	0	0	11	38	3	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8003
8004	name.armor.8004	162	1	18	0	0	0	2880	0	0	14	49	4	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8004
8005	name.armor.8005	121	1	18	0	0	0	3840	0	0	17	59	5	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8005
8006	name.armor.8006	231	1	18	0	0	0	4800	0	0	20	70	7	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8006
8007	name.armor.8007	180	1	18	0	0	0	5440	0	0	22	77	7	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8007
8008	name.armor.8008	161	1	18	0	0	0	6080	0	0	24	84	8	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8008
8009	name.armor.8009	120	1	18	0	0	0	6720	0	0	26	91	9	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8009
8010	name.armor.8010	150	1	18	0	0	0	7360	0	0	28	98	9	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8010
8011	name.armor.8011	232	1	18	0	0	0	8000	0	0	30	105	10	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8011
8012	name.armor.8012	181	1	18	0	0	0	9280	0	0	32	140	14	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8012
8013	name.armor.8013	164	1	18	0	0	0	10560	0	0	34	175	17	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8013
8014	name.armor.8014	233	1	18	0	0	0	11840	0	0	36	210	21	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8014
8015	name.armor.8015	126	1	18	0	0	0	13120	0	0	38	245	24	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8015
8016	name.armor.8016	183	1	18	0	0	0	14400	0	0	40	280	28	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8016
8017	name.armor.8017	151	1	18	0	0	0	15680	0	0	42	315	31	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8017
8018	name.armor.8018	136	1	18	0	0	0	16960	0	0	44	350	35	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8018
8019	name.armor.8019	184	1	18	0	0	0	18240	0	0	46	385	38	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8019
8020	name.armor.8020	234	1	18	0	0	0	19520	0	0	48	420	42	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8020
8021	name.armor.8021	194	1	18	0	0	0	20800	0	0	50	455	45	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8021
8022	name.armor.8022	14	1	18	0	0	0	22400	0	0	52	490	49	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8022
8023	name.armor.8023	152	1	18	0	0	0	24000	0	0	54	525	52	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8023
8024	name.armor.8024	195	1	18	0	0	0	25600	0	0	56	560	56	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8024
8025	name.armor.8025	236	1	18	0	0	0	27200	0	0	58	595	59	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8025
8026	name.armor.8026	15	1	18	0	0	0	28800	0	0	60	630	63	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8026
8027	name.armor.8027	139	1	18	0	0	0	30400	0	0	62	665	66	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8027
8028	name.armor.8028	122	1	18	0	0	0	32000	0	0	64	700	70	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8028
8029	name.armor.8029	137	1	18	0	0	0	33600	0	0	66	735	73	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8029
8030	name.armor.8030	153	1	18	0	0	0	35200	0	0	68	770	77	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8030
8031	name.armor.8031	165	1	18	0	0	0	36800	0	0	70	805	80	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8031
8032	name.armor.8032	198	1	18	0	0	0	40000	0	0	72	840	84	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8032
8033	name.armor.8033	167	1	18	0	0	0	43200	0	0	74	875	87	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8033
8034	name.armor.8034	118	1	18	0	0	0	46400	0	0	76	910	91	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8034
8035	name.armor.8035	237	1	18	0	0	0	49600	0	0	78	945	94	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8035
8036	name.armor.8036	129	1	18	0	0	0	54400	0	0	80	980	98	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8036
8037	name.armor.8037	16	1	18	0	0	0	60800	0	0	82	1015	101	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8037
8038	name.armor.8038	128	1	18	0	0	0	67200	0	0	84	1050	105	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8038
8039	name.armor.8039	166	1	18	0	0	0	73600	0	0	86	1085	108	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8039
8040	name.armor.8040	199	1	18	0	0	0	80000	0	0	88	1120	112	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8040
8041	name.armor.8041	135	1	18	0	0	0	86400	0	0	90	1155	115	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8041
8042	name.armor.8042	24	1	18	0	0	0	96000	0	0	92	1190	119	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8042
8043	name.armor.8043	143	1	18	0	0	0	105600	0	0	94	1225	122	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8043
8044	name.armor.8044	154	1	18	0	0	0	115200	0	0	96	1260	126	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8044
8045	name.armor.8045	163	1	18	0	0	0	124800	0	0	98	1295	129	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8045
8046	name.armor.8046	101	1	18	0	0	0	134560	0	0	101	1400	140	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8046
8047	name.armor.8047	112	1	18	0	0	0	135200	0	0	105	1470	147	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8047
8048	name.armor.8048	102	1	18	0	0	0	136160	0	0	111	1575	157	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8048
8049	name.armor.8049	111	1	18	0	0	0	136800	0	0	115	1645	164	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8049
8050	name.armor.8050	185	1	18	0	0	0	137760	0	0	121	1750	175	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8050
8051	name.armor.8051	123	1	18	0	0	0	138400	0	0	125	1820	182	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8051
8052	name.armor.8052	235	1	18	0	0	0	139360	0	0	131	1925	192	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8052
8053	name.armor.8053	131	1	18	0	0	0	140000	0	0	135	1995	199	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8053
8054	name.armor.8054	142	1	18	0	0	0	140960	0	0	141	2100	210	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8054
8055	name.armor.8055	141	1	18	0	0	0	141600	0	0	145	2170	217	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8055
8056	name.armor.8056	130	1	18	0	0	0	142560	0	0	151	2292	229	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8056
8057	name.armor.8057	157	1	18	0	0	0	143200	0	0	155	2432	243	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8057
8058	name.armor.8058	156	1	18	0	0	0	144160	0	0	161	2677	267	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8058
8059	name.armor.8059	170	1	18	0	0	0	144800	0	0	165	2887	288	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8059
8060	name.armor.8060	171	1	18	0	0	0	145760	0	0	171	3202	320	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8060
8061	name.armor.8061	103	1	18	0	0	0	146400	0	0	175	3412	341	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8061
8062	name.armor.8062	186	1	18	0	0	0	147360	0	0	181	3727	372	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8062
8063	name.armor.8063	124	1	18	0	0	0	148000	0	0	185	3937	393	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8063
8064	name.armor.8064	241	1	18	0	0	0	148960	0	0	191	4252	425	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8064
8065	name.armor.8065	222	1	18	0	0	0	149600	0	0	195	4462	446	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8065
8066	name.armor.8066	188	1	18	0	0	0	152320	0	0	205	5320	532	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8066
8067	name.armor.8067	138	1	18	0	0	0	153120	0	0	215	5495	549	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8067
8068	name.armor.8068	248	1	18	0	0	0	153920	0	0	225	5670	567	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8068
8069	name.armor.8069	158	1	18	0	0	0	154720	0	0	235	5845	584	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8069
8070	name.armor.8070	119	1	18	0	0	0	155520	0	0	245	6020	602	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8070
8071	name.armor.8071	125	1	18	0	0	0	156320	0	0	255	6195	619	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8071
8072	name.armor.8072	189	1	18	0	0	0	157120	0	0	265	6370	637	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8072
8073	name.armor.8073	127	1	18	0	0	0	157920	0	0	275	6545	654	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8073
8074	name.armor.8074	226	1	18	0	0	0	158720	0	0	285	6720	672	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8074
8075	name.armor.8075	200	1	18	0	0	0	159520	0	0	295	6895	689	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8075
8076	name.armor.8076	133	1	18	0	0	0	160640	0	0	305	7070	707	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8076
8077	name.armor.8077	239	1	18	0	0	0	162240	0	0	315	7245	724	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8077
8078	name.armor.8078	227	1	18	0	0	0	163840	0	0	325	7420	742	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8078
8079	name.armor.8079	207	1	18	0	0	0	165440	0	0	335	7595	759	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8079
8080	name.armor.8080	228	1	18	0	0	0	167040	0	0	345	7770	777	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8080
8081	name.armor.8081	191	1	18	0	0	0	168640	0	0	355	7945	794	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8081
8082	name.armor.8082	243	1	18	0	0	0	170240	0	0	365	8120	812	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8082
8083	name.armor.8083	145	1	18	0	0	0	171840	0	0	375	8295	829	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8083
8084	name.armor.8084	245	1	18	0	0	0	173440	0	0	385	8470	847	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8084
8085	name.armor.8085	159	1	18	0	0	0	175040	0	0	395	8645	864	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8085
8086	name.armor.8086	244	1	18	0	0	0	176640	0	0	405	8820	882	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8086
8087	name.armor.8087	108	1	18	0	0	0	178240	0	0	415	8995	899	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8087
8088	name.armor.8088	229	1	18	0	0	0	179840	0	0	425	9170	917	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8088
8089	name.armor.8089	201	1	18	0	0	0	181440	0	0	435	9345	934	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8089
8090	name.armor.8090	219	1	18	0	0	0	183040	0	0	445	9520	952	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8090
8091	name.armor.8091	162	1	18	0	0	0	184640	0	0	455	9695	969	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8091
8092	name.armor.8092	195	1	18	0	0	0	186240	0	0	465	9870	987	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8092
8093	name.armor.8093	242	1	18	0	0	0	187840	0	0	475	10045	1004	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8093
8094	name.armor.8094	247	1	18	0	0	0	189440	0	0	485	10220	1022	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8094
8095	name.armor.8095	236	1	18	0	0	0	191040	0	0	495	10395	1039	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8095
8555	name.armor.7555	163	1	18	0	0	0	212400	0	0	100	570	57	4	0	0	0	0	0	0	0	0	0	0	tip.armor.7555
8565	name.armor.7565	238	1	18	0	0	0	224400	0	0	100	967	96	4	1	0	0	0	0	0	0	0	0	0	tip.armor.7565
8595	name.armor.8595	246	1	18	0	0	0	286560	0	0	350	3367	336	4	1	0	0	0	0	0	0	0	0	0	tip.armor.8595
8615	name.armor.8615	224	1	18	0	0	0	13120	0	0	10	15	1	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8615
8630	name.armor.8630	144	1	18	0	0	0	35200	0	0	40	120	12	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8630
8645	name.armor.8645	240	1	18	0	0	0	124800	0	0	70	345	34	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8645
8655	name.armor.8655	168	1	18	0	0	0	141600	0	0	100	570	57	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8655
8665	name.armor.8665	187	1	18	0	0	0	149600	0	0	150	967	96	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8665
8695	name.armor.8695	202	1	18	0	0	0	191040	0	0	350	982	98	4	0	0	0	0	0	0	0	0	0	0	tip.armor.8695
9001	name.armor.9001	230	1	18	0	0	0	1200	0	0	3	15	1	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9001
9002	name.armor.9002	179	1	18	0	0	0	2800	0	0	7	35	3	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9002
9003	name.armor.9003	149	1	18	0	0	0	4800	0	0	11	55	5	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9003
9004	name.armor.9004	162	1	18	0	0	0	7200	0	0	14	70	7	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9004
9005	name.armor.9005	121	1	18	0	0	0	9600	0	0	17	85	8	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9005
9006	name.armor.9006	231	1	18	0	0	0	12000	0	0	20	100	10	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9006
9007	name.armor.9007	180	1	18	0	0	0	13600	0	0	22	110	11	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9007
9008	name.armor.9008	161	1	18	0	0	0	15200	0	0	24	120	12	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9008
